-0.0705882352941176,0.0386710239651416,0.00735294117647059,-0.00190631808278867
-0.0117647058823529,-0.0123327108621226,0.00420168067226891,-0.000272331154684096
0.0380090497737557,-0.0423459982283512,0.00153522947640595,0.000733199262611027
0.0787330316742081,-0.0548672460437166,-0.000646412411118294,0.00121501592089827
0.110407239819005,-0.0533948622183916,-0.00234324499030381,0.00127786157197922
0.133031674208145,-0.0414272546625488,-0.00355526826115061,0.00102647896765544
0.146606334841629,-0.0224628312863607,-0.00428248222365869,0.000565610859728507
0.151131221719457,-5.4878025278199e-19,-0.00452488687782805,2.66100965860261e-20
0.146606334841629,0.0224628312863607,-0.00428248222365869,-0.000565610859728506
0.133031674208145,0.0414272546625488,-0.00355526826115061,-0.00102647896765544
0.110407239819005,0.0533948622183916,-0.00234324499030381,-0.00127786157197922
0.0787330316742081,0.0548672460437166,-0.000646412411118293,-0.00121501592089827
0.0380090497737557,0.0423459982283512,0.00153522947640595,-0.000733199262611027
-0.0117647058823529,0.0123327108621226,0.00420168067226891,0.000272331154684096
-0.0705882352941176,-0.0386710239651416,0.00735294117647059,0.00190631808278867
